rarity;cardId;dbfId;name;cardSet;type;text;playerClass;locale;mechanics;faction;health;collectible;img;imgGold;attack;race;cost;flavor;artist;howToGet;howToGetGold;durability;elite;multiClassGroup;classes;armor;Taunt;Overload;ImmuneToSpellpower;Charge;Battlecry;Freeze;Divine Shield;Secret;Aura;Spell Damage;Windfury;AdjacentBuff;Poisonous;Discover;Silence;Stealth;Deathrattle;AffectedBySpellPower;Combo;Lifesteal;Inspire;InvisibleDeathrattle;AIMustPlay;Jade Golem;Adapt;Quest;Recruit;Rush;Echo;Magnetic;Overkill;Twinspell;Reborn;number mechanics
Rare;UNG_926;41406;Cornered Sentry;Journey to Un'Goro;Minion;taunt battlecry summon three 1 1 raptors for your opponent ;Warrior;enUS;Taunt,Battlecry;None;6.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_926.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_926_premium.gif;2.0;None;2.0;"The Draenei are seriously considering cancelling ""Bring Your Murderous Pet to Work Day.""";Jomaro Kindred;False;False;0.0;False;;;0.0;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Rare;UNG_831;41871;Corrupting Mist;Journey to Un'Goro;Spell;corrupt every minion destroy them at the start of your next turn ;Warlock;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_831.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_831_premium.gif;0.0;None;2.0;The most terrifying of Un’goro magics is both silent… AND deadly.;Zoltan Boros;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;UNG_915;41358;Crackling Razormaw;Journey to Un'Goro;Minion;battlecry adapt a friendly beast ;Hunter;enUS;Battlecry,Adapt;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_915.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_915_premium.gif;3.0;Beast;2.0;Wasn't clever enough to go AROUND the electric fence.;L. Lullabi & K. Turovec;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2.0
Epic;UNG_917;41363;Dinomancy;Journey to Un'Goro;Spell;your hero power becomes give a beast 2 2 ;Hunter;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_917.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_917_premium.gif;0.0;None;2.0;Anyone can dinomance. Just put your lips together and RAAWWWAARGGGH.;Arthur Bozonnet;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Epic;UNG_922;41400;Explore Un'Goro;Journey to Un'Goro;Spell;replace your deck with copies of discover a card ;Warrior;enUS;Discover;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_922.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_922_premium.gif;0.0;None;2.0;It turns out cards DO grow on trees!;Jerry Mascho;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;UNG_202;41107;Fire Plume Harbinger;Journey to Un'Goro;Minion;battlecry reduce the cost of elementals in your hand by 1 ;Shaman;enUS;Battlecry;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_202.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_202_premium.gif;1.0;Elemental;2.0;Good for summoning elementals. Great for making s'mores.;Mike Azevedo;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_018;41151;Flame Geyser;Journey to Un'Goro;Spell;deal 2 damage add a 1 2 elemental to your hand ;Mage;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_018.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_018_premium.gif;0.0;None;2.0;Oh, a wise geyser eh?;Chris Seaman;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Rare;UNG_807;41316;Golakka Crawler;Journey to Un'Goro;Minion;battlecry destroy a pirate and gain 1 1 ;Neutral;enUS;Battlecry;Neutral;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_807.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_807_premium.gif;2.0;Beast;2.0;Universally adored by both control decks and ninjas.;Peter Stapleton;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_910;41350;Grievous Bite;Journey to Un'Goro;Spell;deal 2 damage to a minion and 1 damage to adjacent ones ;Hunter;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_910.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_910_premium.gif;0.0;None;2.0;Ooh.  I'll have a bite of this, and of this, and of this...;Slawomir Maniak;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;UNG_011;41139;Hydrologist;Journey to Un'Goro;Minion;battlecry discover a secret ;Paladin;enUS;Discover,Battlecry,Secret;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_011.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_011_premium.gif;2.0;Murloc;2.0;Murloc hydrologists are pretty rare.  Most murloc undergrads pick computer science.;Matt Dixon;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3.0
Epic;UNG_953;41866;Primalfin Champion;Journey to Un'Goro;Minion;deathrattle return any spells you cast on this minion to your hand ;Paladin;enUS;Deathrattle;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_953.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_953_premium.gif;1.0;Murloc;2.0;Sure, he'll return your stuff.  OVER HIS DEAD BODY!;Matt Dixon;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;UNG_201;41105;Primalfin Totem;Journey to Un'Goro;Minion;at the end of your turn summon a 1 1 murloc ;Shaman;enUS;None;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_201.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_201_premium.gif;0.0;Totem;2.0;Emits a sound only murlocs can hear, which is good because it’s REALLY annoying.;Jakub Kasper;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Epic;UNG_941;41496;Primordial Glyph;Journey to Un'Goro;Spell;discover a spell reduce its cost by 2 ;Mage;enUS;Discover;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_941.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_941_premium.gif;0.0;None;2.0;"It's the Ancient Tol'vir symbol for ""Whoops!""";Matthew O'Connor;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Legendary;UNG_027;41162;Pyros;Journey to Un'Goro;Minion;deathrattle return this to your hand as a 6 6 that costs 6 ;Mage;enUS;Deathrattle;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_027.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_027_premium.gif;2.0;Elemental;2.0;If you strike her down, she shall become more powerful than you can possibly… well, she'll become a 6/6 anyways.;Mike Sass;False;False;0.0;True;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_034;41176;Radiant Elemental;Journey to Un'Goro;Minion;your spells cost 1 less ;Priest;enUS;Aura;Neutral;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_034.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_034_premium.gif;2.0;Elemental;2.0;It's a literal lava lamp!;A. J. Nazzaro;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_009;41137;Ravasaur Runt;Journey to Un'Goro;Minion;battlecry if you control at least 2 other minions adapt ;Neutral;enUS;Battlecry,Adapt;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_009.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_009_premium.gif;2.0;Beast;2.0;Doesn't like to adapt unless others are watching. Some minions are such show-offs.;Peter Stapleton;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2.0
Common;UNG_058;41208;Razorpetal Lasher;Journey to Un'Goro;Minion;battlecry add a razorpetal to your hand that deals 1 damage ;Rogue;enUS;Battlecry;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_058.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_058_premium.gif;2.0;None;2.0;The reason why there are no zombies in Un'goro.;Sojin Hwang;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_057;41207;Razorpetal Volley;Journey to Un'Goro;Spell;add two razorpetals to your hand that deal 1 damage ;Rogue;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_057.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_057_premium.gif;0.0;None;2.0;"The result of a fundamental misunderstanding of the phrase ""flower power"".";Chanchai Luechaiwattanasopon;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;UNG_073;41245;Rockpool Hunter;Journey to Un'Goro;Minion;battlecry give a friendly murloc 1 1 ;Neutral;enUS;Battlecry;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_073.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_073_premium.gif;2.0;Murloc;2.0;Loves crab meat. Fears crabs.;Alex Horley Orlandelli;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Epic;UNG_029;41169;Shadow Visions;Journey to Un'Goro;Spell;discover a copy of a spell in your deck ;Priest;enUS;Discover;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_029.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_029_premium.gif;0.0;None;2.0;This one’s a bird. And here’s a bunny!;Nutchapol Thitinunthakorn;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_846;41927;Shimmering Tempest;Journey to Un'Goro;Minion;deathrattle add a random mage spell to your hand ;Mage;enUS;Deathrattle;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_846.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_846_premium.gif;2.0;Elemental;2.0;HATES being summoned for Kirin Tor party lighting.;Luca Zontini;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_808;41318;Stubborn Gastropod;Journey to Un'Goro;Minion;taunt poisonous;Neutral;enUS;Taunt,Poisonous;Neutral;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_808.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_808_premium.gif;1.0;Beast;2.0;Stubbornly pursuing its dream to become Azeroth's fastest animal!;Aaron Miller;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Common;ICC_828t2;46204;Stubborn Gastropod;Journey to Un'Goro;Minion;taunt poisonous taunt poisonous;Neutral;enUS;Taunt,Poisonous;Neutral;2.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_828t2.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_828t2_premium.gif;1.0;Beast;2.0;;;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Common;UNG_078;41252;Tortollan Forager;Journey to Un'Goro;Minion;battlecry add a random minion with 5 or more attack to your hand ;Druid;enUS;Battlecry;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_078.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_078_premium.gif;2.0;None;2.0;In the Tortollan tongue, Un’goro is known as the “Land of the Lost and Found.”;Jerry Mascho;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;UNG_818;41524;Volatile Elemental;Journey to Un'Goro;Minion;deathrattle deal 3 damage to a random enemy minion ;Neutral;enUS;Deathrattle;Neutral;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_818.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_818_premium.gif;1.0;Elemental;2.0;Currently in an anger management class with Raging Worgen, Grommash Hellscream, and The Angry Chicken. It isn't helping.;Nicola Saviori;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
